country,article_name,revision_id,article_quality
Tanzania,John Mwakangale,735190518,Stub
Australia,John Joseph Power,735206432,Stub
Italy,Lorenzo Celsi,735232646,Stub
Kenya,Shakeel Shabbir,735263515,Stub
Denmark,Christian Rantzau,735281835,Stub
China,Wang Kai (Former Shu),735296216,Stub
Philippines,Samuel Ong,735296668,Stub
Philippines,Teresita S. Lazaro,735302807,Stub
Norway,Øyvor Hansson,735309208,Stub
Finland,Jaakko Loukko,735312705,Stub
China,Xu Zhixun (elder),735314204,Stub
Uruguay,Atanasio Aguirre,735315829,Stub
Sweden,Marta Obminska,735331334,Stub
South Africa,Moosa Moolla,735358159,Stub
Austria,Fritz Bock,735363795,Stub
Libya,Abdulla Edriss Ebrahim,735370690,Stub
Switzerland,Ludwig Pfyffer,735395347,Stub
Egypt,List of governors of Islamic Egypt,735405745,Stub
Ivorian,Bamba Mamadou,735408389,Stub
Iceland,Ásbjörn Óttarsson,735430979,Stub
Iceland,Vilhjálmur Þórmundur Vilhjálmsson,735431246,Stub
China,Sun Jiagu,735458574,Stub
Iran,Malek Ashraf,735467818,Stub
Uruguay,Jorge Larrañaga,735473671,Stub
Chile,José Alfonso Cavada,735479862,Stub
Peru,Pedro Koechlin von Stein,735485616,Stub
Zimbabwe,"List of candidates in the Zimbabwean parliamentary election, 2013",735498335,Stub
Lithuania,Arūnas Eigirdas,735505579,Stub
Cambodia,Chuop Hell,735512767,Stub
Sweden,Sven-Erik Bucht,735517975,Stub
Syria,Muhammad Naji al-Otari,735537313,Stub
Denmark,Conrad von Reventlow,735541155,Stub
Spain,Mateo Cañellas,735550015,Stub
Italy,Emidio Massi,735557367,Stub
Armenia,Michael Papadjanian,735558886,Stub
Estonia,Karl Selter,735559600,Stub
Australia,Alfred Midgley,735563698,Stub
Poland,Waldemar Dubaniowski,735571651,Stub
Faroese,Símun av Skarði,735578210,Stub
Latvia,Voldemārs Zāmuēls,735584426,Stub
Latvia,Pēteris Juraševskis,735584460,Stub
Latvia,Miķelis Valters,735585390,Stub
Latvia,Kārlis Reinholds Zariņš,735585403,Stub
Estonia,Peeter Võsu,735585902,Stub
Japan,Kan'ichi Oda,735589001,Stub
Hungary,Gyula Kautz,735593321,Stub
Finland,Agathon Meurman,735599407,Stub
Poland,Karol Kniaziewicz,735635914,Stub
Tanzania,Felister Aloyce Bura,735636657,Stub
Bulgaria,Georgi Kyoseivanov,735641603,Stub
Uruguay,Luis Antonio Hierro López,735643919,Stub
Ireland,Thomas Brennan (Irish Land League),735652951,Stub
Philippines,Manuel Camus,735659923,Stub
Peru,Daniel Estrada (politician),735667491,Stub
Netherlands,Henk Hoekstra,735704373,Stub
Brazil,Benjamin Constant (Brazil),735717385,Stub
Brazil,José Martiniano Pereira de Alencar,735718266,Stub
Brazil,"Leonel Martiniano de Alencar, Baron of Alencar",735718282,Stub
Canada,Kevin Parsons Sr.,735721150,Stub
Tanzania,Bibi Titi Mohammed,735737567,Stub
Egypt,Sufi Abu Taleb,735739446,Stub
Bolivia,Esteban Urquizu,735740012,Stub
China,Zhang Xiaolan,735745665,Stub
Brazil,Lídice da Mata,735747133,Stub
Brazil,Lúcia Vânia Abrão Costa,735747161,Stub
Luxembourg,Maggy Nagel,735747956,Stub
Ireland,Mags Murray,735747967,Stub
Brazil,Rose de Freitas,735758729,Stub
Armenia,Anatoly Mkrtchyan,735758791,Stub
Chile,José Santos Lira Calvo,735781216,Stub
Armenia,Sargis Manasyan,735785445,Stub
Canada,Hugh Twomey,735809835,Stub
South Africa,Amos Masondo,735819609,Stub
Japan,Tadashi Maeda (politician),735821582,Stub
Azerbaijan,Rufat Aslanli,735822434,Stub
New Zealand,Ida Gaskin,735829981,Stub
Israel,Ben-Zion Sternberg,735842341,Stub
Nepal,Bhishmaraj Angdembe,735844325,Stub
Croatia,Siniša Školneković,735870768,Stub
Armenia,Artashes Geghamyan,735880423,Stub
Armenia,Vahagn Khachatryan,735880464,Stub
Armenia,Robert Nazaryan,735880649,Stub
United Kingdom,Frances Henrietta Stewart,735889570,Stub
Peru,Eduardo Dibós Chappuis,735916878,Stub
Kuwait,Saad Bin Tefla,735943264,Stub
Norway,Jens Christian Folkman Schaanning,735956005,Stub
United States,Woman's National Democratic Club,735966681,Stub
Malawi,Kenneth Thindwa,735974904,Stub
United Arab Emirates,Rashid Abdullah Al Nuaimi,735977392,Stub
Spain,Rosa Posada,735981338,Stub
France,Pierre-Anselm Garrau,736023539,Stub
Brazil,João Batista Oliveira de Araujo,736028395,Stub
Brazil,Edmilson Rodrigues,736028451,Stub
Cambodia,Kong Korm,736093077,Stub
Comoros,Mohamed Djaanfari,736136225,Stub
Lebanon,Hamid Beik Frangieh,736203356,Stub
Iceland,María Lilja Þrastardóttir,736209713,Stub
Jamaica,Herbert Duffus,736216284,Stub
Qatar,Jassim bin Hamad bin Abdullah Al Thani,736240090,Stub
Australia,Charles Edward Herbert,736241073,Stub
Sierra Leone,Joe Robert Pemagbi,736242308,Stub
Japan,Makoto Taniguchi,736253259,Stub
Argentina,Ideler Tonelli,736270418,Stub
Uganda,Yabezi Kiiza,736273855,Stub
Montenegro,Blažo Jovanović,736289819,Stub
Russia,Sopubek Begaliev,736296295,Stub
Somalia,Daud Abdulle Hirsi,736315339,Stub
India,Lalsawia,736324000,Stub
United States,Anton D. Strouf,736331711,Stub
Kyrgyzstan,Askar Aitmatov,736354462,Stub
Iraq,Abd Dhiyab al-Ajili,736396940,Stub
Portugal,Júlio Fogaça,736444392,Stub
Australia,Bob Miller (Australian politician),736450802,Stub
Sweden,Eskil Magnusson,736455810,Stub
Peru,Manuel Cipriano Dulanto,736459032,Stub
Germany,Otto Bohl,736473764,Stub
Philippines,JB Magsaysay,736486058,Stub
Salvadoran,Mario Aguiñada Carranza,736491718,Stub
Suriname,Gregory Rusland,736491923,Stub
Portugal,Luís Marques Guedes,736497820,Stub
Brazil,Jorge Roberto Silveira,736507227,Stub
Brazil,Max Rosenmann,736507632,Stub
Burkina Faso,Ali Barraud,736529222,Stub
New Zealand,Thomas MacGibbon,736534295,Stub
Cambodia,Chan Nak,736538934,Stub
Cambodia,Huy Kanthoul,736539294,Stub
Finland,Otto Donner,736542441,Stub
China,Nalan Xingde,736545395,Stub
Macedonia,Ferdinand Odžakov,736545789,Stub
Chad,Dawud of Kanem,736550266,Stub
Spain,Ramón Álvarez Valdés,736555491,Stub
Lebanon,Frangieh family,736589026,Stub
Philippines,Purificacion Quisumbing,736589375,Stub
Brazil,Waldez Góes,736598627,Stub
Paraguay,Raúl Cubas Grau,736617310,Stub
Chile,Raúl Rettig,736620649,Stub
Brazil,Bernardino de Sousa Monteiro,736623702,Stub
Brazil,Florentino Ávidos,736623859,Stub
Brazil,Marcondes Alves de Sousa,736623911,Stub
Brazil,Nilmário Miranda,736625151,Stub
Namibia,Marten Kapewasha,736632076,Stub
Iraq,Kasim Muhammad Taqi al-Sahlani,736632136,Stub
Russia,Maksim Sokolov,736633047,Stub
Bulgaria,Krasimir Premyanov,736634005,Stub
Poland,Zygmunt Zaremba,736635410,Stub
Paraguay,Manuel Gondra,736639321,Stub
Paraguay,Pedro Peña,736640172,Stub
Paraguay,Juan Antonio Escurra,736641258,Stub
Paraguay,Andrés Héctor Carvallo,736641591,Stub
Paraguay,Marcos Morínigo,736642490,Stub
Brazil,Gilvam Borges,736649163,Stub
Paraguay,Higinio Uriarte,736649350,Stub
Paraguay,Facundo Machaín,736650179,Stub
Australia,William Calvert (Australian politician),736650344,Stub
Australia,George Carruthers (politician),736650354,Stub
Australia,James Chapman (Australian politician),736650358,Stub
Australia,Jeff Coates,736650366,Stub
Australia,George Collins (Australian politician),736650372,Stub
Australia,David Calvert (Australian politician),736651409,Stub
Australia,Ellis Dean,736651532,Stub
Australia,Charles Davies (Tasmanian politician),736651541,Stub
Australia,Kent Andrew,736658064,Stub
Ireland,Liam Mac an Ultaigh,736660951,Stub
Australia,George Flowers,736662955,Stub
Taiwan,Lin Hung-chih,736664820,Stub
Australia,Carole Cains,736665610,Stub
Uruguay,Carlos María Ramírez,736683623,Stub
Venezuela,Carlos Augusto León,736684928,Stub
Hungary,Nicholas Kove,736692417,Stub
Belarus,Jan Stankievič,736712716,Stub
Cambodia,Vorn Vet,736715950,Stub
Russia,Victor Litvinov,736718355,Stub
China,Wang Hebo,736721400,Stub
Bulgaria,Plamen Panayotov,736722592,Stub
Tuvalu,Ionatana Ionatana,736723291,Stub
Armenia,Shant Harutyunyan,736748746,Stub
Finland,Paavo Virkkunen,736755929,Stub
Albania,Hysen Osmanaj,736756585,Stub
Dominican Republic,Eduardo Estrella,736786680,Stub
Brazil,Homero de Miranda Leão,736805988,Stub
Australia,Frederick Grubb (politician),736819361,Stub
Australia,Reg Hope,736819479,Stub
Australia,Hugh Hiscutt,736819489,Stub
Australia,Des Hiscutt,736819500,Stub
Australia,Frank Hart,736819504,Stub
Australia,Charles Hall (Australian politician),736819541,Stub
Australia,Ken Lowrie,736820133,Stub
Australia,Arthur Loone,736820143,Stub
Australia,Alexander Lillico,736820181,Stub
Australia,Andrew Lawson (Australian politician),736820187,Stub
Australia,Jean Moore,736820884,Stub
Australia,Thomas Murdoch (politician),736821000,Stub
Australia,Arthur Morrisby,736821029,Stub
Australia,Hubert Nichols,736821160,Stub
Australia,George Pitt (Australian politician),736821502,Stub
Australia,Hank Petrusma,736821510,Stub
Australia,Benjamin Pearsall,736821521,Stub
Australia,Alfred Page,736821553,Stub
Australia,Charles Russen,736821567,Stub
Australia,William Robinson (Tasmanian politician),736821572,Stub
Australia,William Strutt (politician),736822475,Stub
Australia,Ray Shipp,736822538,Stub
Australia,Tasman Shields,736822540,Stub
Australia,George Shaw (Tasmanian politician),736822547,Stub
Australia,Peter Schulze,736822554,Stub
Australia,Arthur Tattersall,736822578,Stub
Australia,William Williams (Tasmanian politician),736822674,Stub
Canada,Alexander Grant Dallas,736826045,Stub
France,Édouard André (art collector),736853214,Stub
Poland,Aleksander Graybner,736854681,Stub
South African Republic,Harry Struben,736854878,Stub
Kenya,Eliud Mathu,736864588,Stub
Pakistan,Fauzia Nasreen,736876077,Stub
Brazil,José Alves de Cerqueira César,736878021,Stub
Brazil,Paulo Delgado,736878856,Stub
Netherlands,Gerrit Holdijk,736887445,Stub
Netherlands,Kees Luesink,736887466,Stub
Norway,Magnhild Holmberg,736887987,Stub
Romania,Ovidiu Mușetescu,736888144,Stub
Romania,Ștefan Stoica (politician),736888154,Stub
Romania,Constantin Sănătescu,736888155,Stub
Romania,Radu Vasile,736888167,Stub
Romania,Dan Iosif,736888290,Stub
Norway,Dagny Bang,736889338,Stub
Saint Lucian,Vincent Floissac,736890123,Stub
Saint Lucian,George Odlum,736890129,Stub
Finland,Jan-Magnus Jansson,736892978,Stub
Finland,Matti Paasivuori,736893308,Stub
Tonga,Kaveinga Faʻanunu,736898582,Stub
Vietnam,Hoàng Minh Chính,736899071,Stub
Sierra Leone,Hindowa Momoh,736900139,Stub
Finland,Kai Donner,736907004,Stub
Zimbabwe,Jevan Maseko,736911246,Stub
Ukraine,Roman Smal-Stocki,736951614,Stub
Brazil,"Gastão d'Escragnolle, Baron d'Escragnolle",736963165,Stub
Brazil,Galdino Teixeira de Barros Loreto,736964328,Stub
Australia,Rex Jackson,736970090,Stub
Bolivia,Bautista Saavedra,736974211,Stub
South Africa,Johannes Brand,736975301,Stub
Denmark,Kenneth Kristensen Berth,736986163,Stub
Chile,Ruy Barbosa Popolizio,736992718,Stub
Jersey,Philippe de Carteret II,737014330,Stub
Cambodia,Yat Hwaidi,737025619,Stub
Ireland,"Ulick Burke, 3rd Earl of Clanricarde",737027035,Stub
Colombia,List of Viceroys of New Granada,737045015,Stub
Denmark,Poul Christian Stemann,737045867,Stub
Brazil,Franklin Gomes Souto,737050740,Stub
Bahrain,Al-Ala'a Al-Hadrami,737058200,Stub
Nigeria,Elizabeth Ativie,737060177,Stub
United Kingdom,Boris: The Rise of Boris Johnson,737063239,Stub
Guinea,Charles Fassou Sagno,737072587,Stub
Kazakhstan,Vladimir Shkolnik,737073261,Stub
Chile,Fernando Alessandri,737105428,Stub
Canada,John L. Brown (Ontario politician),737118230,Stub
Austria,Alois Buttinger,737123608,Stub
China,"Yunti, Prince Xun",737134393,Stub
Brazil,Adhemar de Barros,737149471,Stub
United States,William Schneider (politician),737156973,Stub
Netherlands,Maarten Schakel Jr.,737159909,Stub
Saint Kitts and Nevis,Patrice Nisbett,737165159,Stub
Antigua and Barbuda,Charles Henry Major,737168055,Stub
Montserratian,Ashley Greenwood,737169369,Stub
France,Marc Caussidière,737195725,Stub
Belgium,Paula D'Hondt,737214532,Stub
France,Édouard Aynard,737238104,Stub
Bolivia,Samuel Jorge Doria Medina Auza,737246214,Stub
Guatemala,Luis Batres Juarros,737258875,Stub
Italy,Cesare Procaccini,737272019,Stub
United States,Seymour-Conkling family,737278861,Stub
Colombia,Antonio Ordoñez-Plaja,737291640,Stub
Andorra,Jordi Cinca,737292247,Stub
Brazil,Newton Cardoso Jr.,737297018,Stub
China,Wang Youcai,737301980,Stub
Palestinian Territory,Samiha Khalil,737316891,Stub
Australia,Gracia Baylor,737322375,Stub
Cape Colony,John Sweet Distin,737348283,Stub
Kenya,Joseph Byrne (British Army officer),737351926,Stub
Uruguay,Sergio Abreu Bonilla,737366200,Stub
Turkey,Halil İbrahim Akça,737382530,Stub
India,Vedas Venkaiah,737383830,Stub
Sierra Leone,Charles B. Caulker,737384861,Stub
Iran,Seyed Mahmoud-Reza Sajjadi,737385600,Stub
Argentina,Mario Alberto Ishii,737391950,Stub
Uzbekistan,Jahangir Mamatov,737392181,Stub
Uzbekistan,Sodiq Safoyev,737392300,Stub
Finland,Waldemar Schauman,737414797,Stub
Russia,Andrey Selivanov (chess player),737420475,Stub
Gabon,Georges Rawiri,737437998,Stub
Bolivia,Gregorio Pacheco,737456180,Stub
South Sudan,Peter Bol Koang,737481350,Stub
China,Li Haifeng,737481755,Stub
Australia,Phil Lockyer,737485660,Stub
Brazil,Governor of Pernambuco,737491143,Stub
Germany,Georg Ledebour,737496438,Stub
Germany,Joachim Siegerist,737496663,Stub
France,Paul de Rémusat,737500146,Stub
Taiwan,Teng Tsu-lin,737512327,Stub
China,Deng Fa,737520346,Stub
Sierra Leone,Mohamed B. Daramy,737525575,Stub
"Congo, Dem. Rep. of",François Nicéphore Kakese,737533634,Stub
French Guiana,Jean-Étienne Antoinette,737536891,Stub
France,Philippe Darniche,737540446,Stub
France,Marcel Deneux,737541003,Stub
France,Guy Fischer,737541709,Stub
France,Christian Gaudin (politician),737542179,Stub
France,Jacques Mahéas,737544934,Stub
France,Robert Tropéano,737550086,Stub
Kazakhstan,First Lady of Kazakhstan,737555024,Stub
Czech Republic,Hubert Ripka,737562321,Stub
Russia,Viktor Yerin,737581266,Stub
Iceland,Mörður Árnason,737588034,Stub
Bolivia,Jaime de Zudáñez,737594633,Stub
Thailand,Santi Promphat,737609601,Stub
Costa Rica,Andrés Venegas García,737612557,Stub
Australia,Jason Boles,737631970,Stub
Kazakhstan,Sara Nazarbayeva,737633752,Stub
Fiji,Kolinio Rokotuinaceva,737650154,Stub
Australia,George Hall Jones,737651397,Stub
Australia,William North (politician),737651417,Stub
Spain,List of viceroys of Aragon,737653031,Stub
Germany,Albrecht von Graefe (politician),737655711,Stub
Ukraine,Yuriy Zbitnyev,737663369,Stub
South Africa,Yvonne Mokgoro,737667307,Stub
Philippines,Cecilia Seares-Luna,737668792,Stub
Mexico,José Luis Oliva Meza,737669373,Stub
Somalia,David Abdirahman Omar,737670303,Stub
Australia,Alan Wardlaw,737671023,Stub
Australia,Albert Bendall,737671042,Stub
Australia,Alexander Evans (Australian politician),737671142,Stub
Australia,Alexander Marshall (Australian politician),737671168,Stub
Australia,Allen Hollingsworth,737671555,Stub
Australia,Arndell Lewis,737671708,Stub
Australia,Arthur Fenton,737671779,Stub
Australia,Boyd Dawkins,737673035,Stub
Nigeria,Achike Udenwa,737673853,Stub
Finland,Julius Sundblom,737682819,Stub
East Timorese,João Viegas Carrascalão,737687072,Stub
Bangladesh,Iqbal Mahmood,737709662,Stub
Somalia,Awad Ahmed Ashareh,737717047,Stub
Australia,Charles Best (politician),737718017,Stub
Australia,Charles Brown (Australian politician),737718032,Stub
Australia,Charles Fenton,737718096,Stub
Australia,Claude Barker,737718714,Stub
Australia,Colin Dunnage,737719056,Stub
Australia,Compton Archer,737719231,Stub
Australia,Daniel Hitchcock (politician),737719565,Stub
Australia,Dennis Lonergan,737720092,Stub
Australia,Dick Archer,737720134,Stub
Australia,Donald Keith Cameron,737720488,Stub
Australia,Dudley Octoman,737720789,Stub
Australia,Ernest Record,737721874,Stub
Australia,Frank Edwards (Australian politician),737722528,Stub
Australia,Fred Duncan,737723136,Stub
Australia,Geoffrey Green (politician),737723508,Stub
Australia,George Doyle (politician),737723742,Stub
Australia,George Fewster,737723767,Stub
Australia,George Keegan,737723964,Stub
Australia,George Pollock (Australian politician),737724268,Stub
Australia,George White (Australian politician),737724488,Stub
Australia,George Whitten,737724492,Stub
Australia,Harold Brennan,737724865,Stub
Australia,Harry Braid,737724955,Stub
Australia,Harry Sullivan (politician),737725109,Stub
Australia,Hector McFie,737725130,Stub
Australia,Henry Bate (politician),737725187,Stub
Australia,Henry Dunks,737725208,Stub
Australia,Herbert Postle,737725281,Stub
Australia,Hubert O'Connell,737725398,Stub
Australia,Ivan Welsh,737725507,Stub
Australia,Jack Bice,737725547,Stub
Australia,Jack Olson (Australian politician),737725768,Stub
Australia,Jack Slater (politician),737725788,Stub
Australia,James Ferguson (Australian politician),737725916,Stub
Australia,Jim Dunford,737726228,Stub
Brazil,Custódio José de Melo,737726740,Stub
Indonesia,Adi Sasono,737757966,Stub
Afghanistan,Nematullah Shahrani,737761144,Stub
India,Lalit Kumar Debbarma,737765797,Stub
Finland,Nestori Kaasalainen,737767706,Stub
Nigeria,Michael O. Chinda,737771495,Stub
Nigeria,Martins Amaewhule,737781073,Stub
Nigeria,Frank Eke,737787109,Stub
France,"Marc de Beauvau, Prince of Craon",737789017,Stub
Australia,John Coumbe,737791927,Stub
Australia,John Lee (Australian politician),737792284,Stub
Australia,John Murdoch (politician),737792458,Stub
Australia,John Wright (Tasmanian politician),737792652,Stub
Australia,Joseph Dixon (Australian politician),737792674,Stub
Australia,Kenneth Wheeler (politician),737792870,Stub
Australia,Les Hart (politician),737793102,Stub
Australia,Les MacFarlane,737793129,Stub
Australia,Leslie Procter,737793198,Stub
Australia,Lionel Carter,737793251,Stub
Australia,Liz Andrew,737793303,Stub
Australia,Lloyd Carins,737793335,Stub
Australia,Mac Holten,737793457,Stub
Australia,Mac Le Fevre,737793491,Stub
Australia,Mervyn Lakin,737793909,Stub
Australia,Murray Hill (politician),737794079,Stub
Australia,Murray Vandepeer,737794127,Stub
Australia,Oliver Gregory,737794360,Stub
Australia,Percy Pollard,737794509,Stub
Australia,Peter Block (politician),737794542,Stub
Australia,Richard Geddes,737794987,Stub
Australia,Richard Green (politician),737794989,Stub
Australia,Robbie Williams (politician),737795076,Stub
Australia,Robert Bell (Australian politician),737795099,Stub
Australia,Robert Harvey (Australian politician),737795141,Stub
Australia,Robert Medcalf,737795180,Stub
Australia,Robert Snowden (politician),737795213,Stub
Australia,Ron Withnall,737795338,Stub
Australia,Ronald Hunt,737795347,Stub
Australia,Roy Abbott,737795405,Stub
Australia,Rupert Kentish,737795545,Stub
Australia,Rupert Shoobridge,737795549,Stub
Australia,Tanu Nona,737795796,Stub
Brazil,Cinthia Régia Gomes do Livramento,737795855,Stub
Australia,Thomas Cheek (Australian politician),737795941,Stub
Australia,Thomas Tyrrell (politician),737796070,Stub
Australia,Victor George Springett,737796356,Stub
Australia,Walter Davis (politician),737796455,Stub
Australia,William Carey (politician),737796595,Stub
Australia,William Connell (Australian politician),737796615,Stub
Australia,William Dunbabin,737796635,Stub
Uganda,Semei Kakungulu,737799048,Stub
Italy,Filippo Strozzi the Elder,737800614,Stub
Cambodia,Khim Tit,737804996,Stub
Brazil,Antônio Carlos Valadares,737832230,Stub
Ghana,Sophia Oboshie Doku,737833181,Stub
United Arab Emirates,Saeed Al Ghaith,737834394,Stub
Mali,Ascofare Oulematou Tamboura,737838001,Stub
Mali,Moustapha Dicko,737838009,Stub
Pakistan,Abdul Baqi (Pakistani politician),737841788,Stub
Egypt,Abdel Ahad Gamal El Din,737848237,Stub
Brazil,Ana Amélia Lemos,737851506,Stub
Brazil,Cândido Mendes de Almeida,737857639,Stub
China,Liu Sai,737880349,Stub
Namibia,Mose Penaani Tjitendero,737894808,Stub
France,Gérard Le Cam,737896911,Stub
United States,Rick McIntyre,737914671,Stub
Spain,Eduardo Asquerino,737914746,Stub
Italy,Pietro Grimani,737930830,Stub
Poland,Maksymilian Ossoliński,737935249,Stub
Somalia,Aden Mohamed Ali,737939524,Stub
Hungary,George Lichtenstein (musician),737947408,Stub
Brazil,Urbano Santos da Costa Araújo,737954839,Stub
Brazil,Francisco de Assis Rosa e Silva,737954898,Stub
Australia,Albrecht Feez,737959831,Stub
Australia,Alexander Pritchard,737959955,Stub
Australia,"Charles Fenton, Sr.",737960483,Stub
Australia,Donald Smith Wallace,737960776,Stub
Australia,Francis Horace Stubley,737960975,Stub
Australia,Frederick Augustus Forbes,737961034,Stub
Australia,Frederick Cooper (politician),737961040,Stub
Australia,Graham Mylne,737961481,Stub
Australia,Harris Nelson,737961496,Stub
Australia,Henry Edward Bright,737961548,Stub
Australia,James Crombie (politician),737961829,Stub
Australia,John Gore Jones,737962484,Stub
Brazil,Hélio José,737962496,Stub
Australia,John Henry Brooke,737962530,Stub
